Edad,Sexo,Carrera,Escala,Costo,Antigüedad,Marca,Tipo,RAM,Tiempo de uso,Factor importante,Publicidad,Sistema operativo,Satisfacción
18,Masculino,Ingeniería,C,4500,4,Asus,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",16 GB,8:00:00,Recomendación,Algo Influenciado,Windows,Algo satisfecho
20,Masculino,Ingeniería,D,3499.9,3,Asus,"Ultrabook (Ligeras y delgadas. Ej: MacBook Air, Dell XPS 13, Asus ZenBook)",16 GB,4:00:00,"Precio, Marca, Rendimiento, Portabilidad, Estética",Algo Influenciado,Windows,Súper satisfecho
18,Femenino,Ingeniería,A,3000,3,HP,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",64 GB,7:30:05,"Precio, Oferta, Marca, Rendimiento, Portabilidad, Estética",Algo Influenciado,Windows,Algo satisfecho
19,Masculino,Ingeniería,A,2000,1,Apple,"Convertible/Desmontable (Se pueden usar también como tablet o laptop. Ej: HP Spectre x360, Lenovo Yoga, Microsoft Surface Pro)",8 GB,3:00:00,Portabilidad,Poco influenciado,MacOS,Súper satisfecho
19,Femenino,Ciencias de la Salud,E,4000,No tengo,No tengo ,"Orientada a diseño (Rendimiento gráfico. Ej: MacBook Pro, Microsoft Surface Laptop Studio)",4 GB,4:00:00,Rendimiento,Nada influenciado,Windows,Muy insatisfecho
22,Masculino,Ingeniería,D,5500,1,Dell,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",32 GB,9:00:00,"Precio, Rendimiento, Estética",Algo Influenciado,Windows,Algo satisfecho
19,Femenino,Ciencias de la Salud,E,2000,3,HP,"Ultrabook (Ligeras y delgadas. Ej: MacBook Air, Dell XPS 13, Asus ZenBook)",12 GB,12:40:30,Rendimiento,Algo Influenciado,Windows,Algo satisfecho
18,Femenino,Ingeniería,B,1999,4,HP,"Convertible/Desmontable (Se pueden usar también como tablet o laptop. Ej: HP Spectre x360, Lenovo Yoga, Microsoft Surface Pro)",16 GB,10:00:00,"Precio, Recomendación",Algo Influenciado,Windows,Súper satisfecho
20 años,Femenino,Ciencias de la Salud,E,1500,0 (Menos de 1 año),Lenovo,"Ultrabook (Ligeras y delgadas. Ej: MacBook Air, Dell XPS 13, Asus ZenBook)",8 GB,1:00:00,Oferta,Neutral,Windows,Muy insatisfecho
18,Femenino,Ciencias de la Salud,E,2990.9,2,Lenovo,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",32 GB,2:00:00,Precio,Neutral,Windows,Súper satisfecho
17,Masculino,Ingeniería,B,2399,1,Asus,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",16 GB,8:30:00,"Precio, Rendimiento, Estética",Neutral,Windows,Neutral
17,Masculino,Ingeniería,E,2499.9,4,Lenovo,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",8 GB,1:00:00,"Precio, Oferta, Marca, Recomendación, Portabilidad",Muy influenciado,Windows,Algo satisfecho
17,Masculino,Ingeniería,C,100,No tengo,No tengo,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",En mi pc tengo 4gb,1:09:55,No tengo laptop,Algo Influenciado,Windows,Muy insatisfecho
17,Masculino,Ingeniería,D,1500,3,Acer,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",16 GB,4:30:00,Oferta,Neutral,Windows,Súper satisfecho
18,Masculino,Ingeniería,E,2800,0 (Menos de 1 año),Lenovo,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",16 GB,4:00:00,"Precio, Oferta, Marca, Rendimiento, Portabilidad",Algo Influenciado,Windows,Súper satisfecho
17,Masculino,Ingeniería,D,3000,1,MSI,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",12 GB,2:46:00,"Precio, Oferta, Marca, Recomendación, Rendimiento",Algo Influenciado,Windows,Algo satisfecho
17,Masculino,Ingeniería,B,3000,0 (Menos de 1 año),Lenovo,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",16 GB,2:00:00,"Precio, Oferta, Rendimiento",Algo Influenciado,Windows,Algo satisfecho
18,Femenino,Ciencias Sociales,B,2600,3,HP,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",64 GB,3:00:00,"Precio, Marca, Rendimiento",Neutral,Windows,Neutral
17,Masculino,Ingeniería,E,3200.99,0 (Menos de 1 año),Lenovo,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",12 GB,4:30:00,"Precio, Oferta, Marca",Neutral,Windows,Algo satisfecho
20,Masculino,Ingeniería,E,3200,1,"Solo se que es variado, mi gpu Asus.","Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",16 GB,2:15:00,"Precio, Oferta, Marca, Recomendación, Rendimiento, Portabilidad, Estética, No tengo laptop , mi laptop antiguo se malogró.",Algo Influenciado,Windows,Algo satisfecho
26,Femenino,"Turismo, Hotelería y Gastronomía",E,2400,2,HP,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",64 GB,4:30:00,Recomendación,Algo Influenciado,Windows,Súper satisfecho
17,Masculino,Ingeniería,E,9999.99,0 (Menos de 1 año),Acer,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",64 GB,6:00:00,"Precio, Recomendación, Rendimiento, Estética",Muy influenciado,Windows,Algo satisfecho
18,Masculino,Ingeniería,D,5000,1,Apple,"Orientada a diseño (Rendimiento gráfico. Ej: MacBook Pro, Microsoft Surface Laptop Studio)",32 GB,3:30:00,"Recomendación, Rendimiento, Portabilidad",Neutral,MacOS,Algo satisfecho
18,Masculino,Ingeniería,E,2700,4,Acer,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",32 GB,5:30:00,"Precio, Recomendación",Neutral,Windows,Algo satisfecho
30,Masculino,Ingeniería,D,3900,4,MSI,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",32 GB,8:00:00,"Marca, Rendimiento",Algo Influenciado,Windows,Algo satisfecho
16,Masculino,Ingeniería,D,3070.9,0 (Menos de 1 año),Acer,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",8 GB,4:00:00,"Precio, Oferta, Marca, Recomendación, Rendimiento, Portabilidad, Estética",Neutral,Windows,Algo satisfecho
18,Masculino,Ciencias Económicas y Empresariales,E,2900,0 (Menos de 1 año),Lenovo,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",8 GB,5:00:00,"Precio, Marca, Recomendación, Rendimiento",Algo Influenciado,Windows,Algo satisfecho
18,Masculino,Ingeniería,D,2700,1,Asus,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",16 GB,1:08:56,Rendimiento,Algo Influenciado,Windows,Súper satisfecho
18,Femenino,Ciencias Económicas y Empresariales,E,2200,0 (Menos de 1 año),Lenovo,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",32 GB,4:00:00,Recomendación,Algo Influenciado,Windows,Súper satisfecho
18,Femenino,Computación,D,2599,3,Asus,"Ultrabook (Ligeras y delgadas. Ej: MacBook Air, Dell XPS 13, Asus ZenBook)",16 GB,8:30:00,"Precio, Marca, Recomendación, Portabilidad, Estética",Muy influenciado,Windows,Súper satisfecho
25,Femenino,Ciencias Económicas y Empresariales,E,3500,4,Lenovo,"Empresarial (Productividad y seguridad. Ej: Lenovo ThinkPad, Dell Latitude)",32 GB,1:40:00,"Marca, Rendimiento",Nada influenciado,Windows,Neutral
19,Masculino,Ingeniería,D,3000,2,Asus,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",8 GB,12:00:00,"Oferta, Marca, Rendimiento",Nada influenciado,Windows,Neutral
23,Femenino,"Turismo, Hotelería y Gastronomía",E,2300,5,Lenovo,"Convertible/Desmontable (Se pueden usar también como tablet o laptop. Ej: HP Spectre x360, Lenovo Yoga, Microsoft Surface Pro)",32 GB,1:20:10,Precio,Muy influenciado,Windows,Súper satisfecho
22,Femenino,Ciencias Naturales o Biológicas,E,4800,4,Asus,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",32 GB,19:30:00,Rendimiento,Nada influenciado,Windows,Súper satisfecho
20,Masculino,Ingeniería,C,2300.9,1,HP,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",16 GB,12:20:10,"Precio, Oferta, Marca, Recomendación",Muy influenciado,Windows,Súper satisfecho
19,Masculino,Ciencias Sociales,C,4500,4,Asus,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",16 GB,4:00:00,Precio,Neutral,Windows,Neutral
18,Masculino,Ingeniería,B,5499.9,0 (Menos de 1 año),Asus,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",16 GB,1:30:00,Rendimiento,Poco influenciado,Windows,Súper satisfecho
20,Femenino,Ingeniería,E,3500,4,Lenovo,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",8 GB,8:30:20,"Precio, Recomendación, Rendimiento",Algo Influenciado,Windows,Algo satisfecho
18,Masculino,Ingeniería,D,1600,4,HP,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",8 GB,3:00:00,Recomendación,Algo Influenciado,Windows,Súper satisfecho
21,Masculino,Ingeniería,C,3000,1,Asus,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",32 GB,8:00:00,Rendimiento,Neutral,Windows,Súper satisfecho
20,Masculino,Educación,D,2110,3,HP,"Empresarial (Productividad y seguridad. Ej: Lenovo ThinkPad, Dell Latitude)",32 GB,2:30:00,"Precio, Marca, Recomendación",Algo Influenciado,Windows,Algo satisfecho
19,Masculino,Ingeniería,D,2000,0 (Menos de 1 año),Lenovo,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",64 GB,10:00:00,"Precio, Oferta, Marca, Recomendación, Rendimiento, Portabilidad, Estética",Algo Influenciado,Windows,Algo satisfecho
27,Masculino,Ingeniería,A,2500,5,Lenovo,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",12 GB,0:30:00,"Precio, Marca, Rendimiento",Nada influenciado,Windows,Súper satisfecho
19,Femenino,Derecho y Ciencias Jurídicas,D,2900.9,2,HP,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",1 T,0:15:00,Portabilidad,Nada influenciado,Windows,Neutral
19,Femenino,Ciencias de la Salud,B,2049,2,Dell,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",8 GB,10:00:00,Rendimiento,Nada influenciado,Windows,Algo satisfecho
19,Masculino,Ingeniería,E,3.5,2,HP,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",12 GB,4:00:00,"Rendimiento, Portabilidad",Poco influenciado,Windows,Súper satisfecho
22,Femenino,Ingeniería,A,7328.33,6,Lenovo,"Convertible/Desmontable (Se pueden usar también como tablet o laptop. Ej: HP Spectre x360, Lenovo Yoga, Microsoft Surface Pro)",12 GB,12:45:00,"Precio, Rendimiento, Portabilidad",Neutral,Windows,Súper satisfecho
24,Masculino,Ingeniería,E,7500,4,Asus,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",1 T,5:30:00,"Marca, Rendimiento, Estética",Algo Influenciado,Windows,Neutral
18,Femenino,Ingeniería,C,5000,1,Lenovo,"Empresarial (Productividad y seguridad. Ej: Lenovo ThinkPad, Dell Latitude)",16 GB,4:00:00,"Rendimiento, Estética",Neutral,Windows,Súper satisfecho
18,Masculino,Ciencias de la Salud,B,1300,2,Lenovo,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",8 GB,3:00:00,"Precio, Marca, Recomendación, Portabilidad",Nada influenciado,Windows,Neutral
38,Femenino,Ingeniería,B,5000,2,Asus,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",16 GB,0:01:00,"Precio, Marca, Recomendación, Rendimiento",Algo Influenciado,Windows,Súper satisfecho
19,Masculino,Ingeniería,E,1000,0 (Menos de 1 año),HP,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",4 GB,1:00:00,"Precio, Rendimiento",Neutral,Windows,Neutral
20,Masculino,Ciencias Económicas y Empresariales,D,3500,3,Asus,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",16 GB,5:30:00,"Marca, Rendimiento",Nada influenciado,Windows,Algo satisfecho
17,Masculino,Ciencias Económicas y Empresariales,B,4000,2,Lenovo,"Empresarial (Productividad y seguridad. Ej: Lenovo ThinkPad, Dell Latitude)",16 GB,5:30:00,"Precio, Oferta, Rendimiento",Neutral,Windows,Neutral
19,Masculino,Ingeniería,C,2700,1,Lenovo,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",12 GB,3:00:00,Recomendación,Neutral,Windows,Algo satisfecho
19,Masculino,Ingeniería,C,4500,1,MSI,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",32 GB,6:00:00,"Precio, Recomendación, Rendimiento",Neutral,Windows,Súper satisfecho
17,Masculino,Computación,B,2500,5,Asus,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",12 GB,8:00:00,"Precio, Marca, Recomendación, Rendimiento, Portabilidad",Neutral,Windows,Súper satisfecho
19,Femenino,Ciencias de la Salud,E,3000,5,Acer,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",8 GB,8:00:00,Recomendación,Algo Influenciado,Windows,Neutral
19,Masculino,Ingeniería,B,4299.9,1,HP,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",8 GB,12:30:00,"Marca, Rendimiento",Neutral,Windows,Algo satisfecho
21,Femenino,Ingeniería,D,3000,3,HP,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",8 GB,9:50:00,"Precio, Recomendación, Rendimiento",Neutral,Windows,Súper satisfecho
18,Masculino,Ingeniería,E,2499.8,3,HP,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",8 GB,8:08:08,"Precio, Oferta, Marca, Rendimiento",Algo Influenciado,Windows,Neutral
20,Masculino,Ingeniería,E,1900,5,HP,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",8 GB,8:00:00,"Precio, Oferta, Marca, Recomendación, Rendimiento, Portabilidad",Algo Influenciado,Windows,Algo satisfecho
19,Masculino,Ingeniería,B,3500,5,Asus,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",24,6:00:00,"Precio, Oferta, Marca, Portabilidad, Estética",Neutral,Windows,Algo satisfecho
19,Masculino,Ingeniería,C,3600,0 (Menos de 1 año),Asus,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",16 GB,4:00:00,"Precio, Recomendación, Rendimiento",Nada influenciado,Windows,Súper satisfecho
20,Femenino,Computación,D,3200,4,Lenovo,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",8 GB,12:00:00,"Precio, Oferta, Rendimiento, Portabilidad",Nada influenciado,Linux,Neutral
27,Masculino,Ingeniería,B,2500,7,Lenovo,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",4 GB,3:30:00,Recomendación,Neutral,Windows,Algo satisfecho
19,Masculino,Ingeniería,A,2100,2,Huaweii,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",16 GB,2:00:00,"Precio, Rendimiento, Portabilidad",Algo Influenciado,Windows,Súper satisfecho
18,Femenino,Computación,B,3299,3,HP,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",16 GB,10:25:32,"Precio, Rendimiento, Portabilidad",Nada influenciado,Windows,Algo satisfecho
24,Masculino,Ingeniería,D,2000,4,Acer,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",4 GB,11:30:00,"Precio, Marca, Rendimiento, Portabilidad",Neutral,Windows,Súper satisfecho
19,Femenino,Ciencias Económicas y Empresariales,E,3000,0 (Menos de 1 año),HP,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",64 GB,7:30:02,Rendimiento,Algo Influenciado,Windows,Muy insatisfecho
22,Masculino,Computación,D,2500,4,HP,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",8 GB,5:30:00,"Precio, Portabilidad",Algo Influenciado,Windows,Algo satisfecho
19,Masculino,Computación,E,4000,2,Lenovo,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",8 GB,6:00:00,"Precio, Marca, Rendimiento",Poco influenciado,Windows,Súper satisfecho
20,Masculino,Ingeniería,A,3999.9,1,Lenovo,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",64 GB,5:00:00,Recomendación,Neutral,Windows,Súper satisfecho
18,Femenino,Computación,E,5000,3,HP,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",16 GB,7:20:00,"Oferta, Marca, Recomendación, Rendimiento",Neutral,Windows,Súper satisfecho
21,Masculino,Ingeniería,D,2000,3,HP,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",8 GB,5:00:00,"Precio, Recomendación, Rendimiento, Estética",Algo Influenciado,Windows,Súper satisfecho
21,Masculino,Ciencias Naturales o Biológicas,E,2500,2,Asus,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",12 GB,12:00:00,"Precio, Marca, Rendimiento",Muy influenciado,Windows,Súper satisfecho
19,Masculino,Ingeniería,E,4889.9,2,Acer,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",16 GB,5:50:30,"Precio, Marca, Rendimiento, Estética",Neutral,Windows,Súper satisfecho
24,Masculino,Computación,E,2200,6 años ,Lenovo,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",12 GB,4:30:10,Rendimiento,Algo Influenciado,Windows,Neutral
18,Masculino,Ingeniería,B,4499.9,5,Lenovo,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",16 GB,2:30:00,"Precio, Marca, Rendimiento, Portabilidad",Neutral,Windows,Algo satisfecho
18,Masculino,Ciencias Naturales o Biológicas,B,1790.9,1,Dell,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",8 GB,4:00:00,"Oferta, Recomendación, Rendimiento",Neutral,Windows,Algo satisfecho
22,Masculino,Ingeniería,E,2200,4,HP,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",8 GB,6:30:00,Recomendación,Poco influenciado,Windows,Súper satisfecho
26,Masculino,Ingeniería,B,8000,2,Asus,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",64 GB,6:00:00,"Rendimiento, Portabilidad, Estética",Nada influenciado,Windows,Súper satisfecho
20,Masculino,Ingeniería,E,2400,2,Lenovo,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",16 GB,10:05:20,"Precio, Oferta, Marca",Algo Influenciado,Windows,Súper satisfecho
18,Femenino,Ciencias de la Salud,B,2800.9,3,Apple,"Ultrabook (Ligeras y delgadas. Ej: MacBook Air, Dell XPS 13, Asus ZenBook)",12 GB,5:30:00,"Marca, Recomendación, Portabilidad, Estética",Algo Influenciado,MacOS,Algo satisfecho
22,Masculino,Ingeniería,C,4499.99,1,Lenovo,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",16 GB,7:20:00,"Precio, Marca, Recomendación, Rendimiento",Muy influenciado,Windows,Neutral
18,Femenino,Ingeniería,D,2000,4,Lenovo,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",8 GB,5:00:00,"Precio, Marca, Rendimiento",Algo Influenciado,Windows,Algo satisfecho
32,Masculino,Ingeniería,D,1700,8,HP,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",8 GB,0:30:00,Marca,Poco influenciado,Windows,Algo satisfecho
19,Femenino,Ciencias Naturales o Biológicas,E,2500,2,Victus,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",8 GB,4:57:18,"Precio, Rendimiento, Estética",Poco influenciado,Windows,Neutral
18,Masculino,Computación,E,1200,5,Lenovo,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",8 GB,6:00:00,"Precio, Marca, Portabilidad",Neutral,Windows,Neutral
21,Masculino,Ingeniería,E,5200,2,MSI,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",16 GB,6:00:00,"Precio, Oferta",Neutral,Windows,Súper satisfecho
16,Masculino,Derecho y Ciencias Jurídicas,B,4850,4,Dell,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",12 GB,5:30:12,Oferta,Algo Influenciado,Windows,Súper satisfecho
26,Masculino,Ciencias Sociales,D,2345,3,Acer,"Orientada a diseño (Rendimiento gráfico. Ej: MacBook Pro, Microsoft Surface Laptop Studio)",4 GB,6:03:04,Marca,Neutral,Windows,Neutral
26,Masculino,Ciencias Económicas y Empresariales,D,2646,2,Acer,"Ultrabook (Ligeras y delgadas. Ej: MacBook Air, Dell XPS 13, Asus ZenBook)",8 GB,5:42:23,"Oferta, Recomendación, Estética",Algo Influenciado,Linux,Poco satisfecho
19,Femenino,Ingeniería,E,3678.75,2,Apple,"Ultrabook (Ligeras y delgadas. Ej: MacBook Air, Dell XPS 13, Asus ZenBook)",12 GB,12:30:30,Rendimiento,Neutral,MacOS,Súper satisfecho
21,Femenino,"Turismo, Hotelería y Gastronomía",D,2698,2,Acer,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",8 GB,5:30:06,"Oferta, Marca, Rendimiento",Algo Influenciado,Windows,Algo satisfecho
26,Masculino,Ingeniería,D,2956,2,Lenovo,"Convertible/Desmontable (Se pueden usar también como tablet o laptop. Ej: HP Spectre x360, Lenovo Yoga, Microsoft Surface Pro)",8 GB,4:09:30,"Oferta, Marca, Recomendación, Rendimiento",Muy influenciado,Windows,Súper satisfecho
21,Masculino,Humanidades o Letras,D,2955,2,Microsoft,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",4 GB,2:30:30,"Precio, Oferta, Marca, Recomendación",Algo Influenciado,Windows,Súper satisfecho
23,Masculino,Computación,D,2700,1,Lenovo,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",12 GB,7:02:06,"Precio, Oferta, Marca",Algo Influenciado,Windows,Algo satisfecho
19,Masculino,Ingeniería,E,2654,2,Lenovo,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",4 GB,6:30:30,"Oferta, Recomendación",Neutral,Windows,Algo satisfecho
20,Femenino,Ingeniería,E,2300,3,MSI,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",16 GB,6:50:30,"Precio, Marca, Rendimiento",Neutral,Windows,Súper satisfecho
210,Masculino,Ingeniería,E,3500,2,Lenovo,"Empresarial (Productividad y seguridad. Ej: Lenovo ThinkPad, Dell Latitude)",8 GB,12:00:05,"Precio, Oferta, Marca, Recomendación, Rendimiento, Portabilidad, Estética",Algo Influenciado,MacOS,Algo satisfecho
25,Femenino,Arquitectura,E,7000,5,Dell,"Orientada a diseño (Rendimiento gráfico. Ej: MacBook Pro, Microsoft Surface Laptop Studio)",32 GB,10:20:05,Rendimiento,Neutral,Windows,Poco satisfecho
21,Femenino,Ingeniería,A,3000,0 (Menos de 1 año),HP,"Ultrabook (Ligeras y delgadas. Ej: MacBook Air, Dell XPS 13, Asus ZenBook)",32 GB,12:00:00,Precio,Muy influenciado,Windows,Súper satisfecho
20,Masculino,Ingeniería,C,4999.9,2,Asus,"Ultrabook (Ligeras y delgadas. Ej: MacBook Air, Dell XPS 13, Asus ZenBook)",16 GB,5:40:18,"Precio, Marca, Rendimiento, Portabilidad",Algo Influenciado,Windows,Súper satisfecho
24,Masculino,Ingeniería,A,3700,1,Acer,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",1 T,6:00:00,Rendimiento,Muy influenciado,Windows,Súper satisfecho
20,Masculino,Ingeniería,C,2000,1,Asus,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",32 GB,9:50:53,Rendimiento,Neutral,Windows,Algo satisfecho
22,Masculino,Ciencias Exactas o Físicas,E,4500,2,Lenovo,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",16 GB,8:00:00,"Precio, Marca, Recomendación, Rendimiento, Estética",Poco influenciado,Windows,Algo satisfecho
